,tfidf
scar,9.85622827869449
scarce,9.819860634523616
scare,7.868861415960831
scared,7.949891638703685
scarf,8.305256824760354
scarfed,9.080193438328777
scarfing,9.843958186102675
scary,8.208044599684548
scattered,9.422363696064627
scenario,9.85622827869449
scene,8.75761599002638
scent,6.18227447479723
scented,8.37014444696623
sceptical,9.587238339254862
schar,9.615948445137294
scharffen,9.454886887770188
schedule,7.510158073760706
scheduled,8.323751407396518
scheme,9.615948445137294
schnauzer,7.938942624214015
school,6.15294685970271
science,6.36723107922919
scientific,8.17074423827134
scientist,8.922801264577348
scissor,7.708205472860125
scone,8.251740871420246
scoop,6.542715901531439
scooped,9.194431628018622
scooper,9.906872011513245
scooping,8.894091158694916
score,8.123808249252743
scored,8.977677874803181
scotch,8.96747370462894
scotland,9.10901387686427
scott,9.76204106363479
scottie,9.946612340162758
scottish,8.889385267657504
scout,8.08525957913551
scoville,9.497087242260564
scramble,9.808026176876613
scrambled,8.387046257768832
scrap,8.217591211568127
scrape,8.42467732598648
scraped,9.686329241899093
scraping,9.606286534225557
scratch,6.721270975529917
scratche,9.046670746290134
scratched,9.505745305003678
scratcher,10.156332871144828
scratching,7.6521684047524134
scratchy,9.655557583232339
scream,8.927667454228521
screaming,8.866182370577839
screen,8.745345897434566
screw,7.674207864318705
screwed,8.987987244462044
scrub,9.046670746290134
scrubbing,9.868650798693047
scrumptiou,8.274326524068995
sea,5.9714876561719255
seafood,7.137535324659841
seal,6.419854438231613
sealable,8.982819274303601
sealed,5.932667155820058
sealing,8.825727415885527
seam,8.65596605376509
sear,9.728888856317889
search,6.107160027569448
searche,9.868650798693047
searched,6.747387802691847
searching,6.403696451228141
season,6.540920568912765
seasonal,8.014307843163223
seasoned,7.30274036475196
seasoning,5.568308843991708
seat,9.220239511974494
seattle,7.610801599540393
seaweed,7.733006160454654
sec,8.84350566190681
second,4.673543483930851
secondary,9.287832803107023
secondly,8.305256824760354
secret,7.1774077159072185
section,7.116583712174063
secure,8.36735504487865
securely,8.510884521187695
security,9.577848598905023
sediment,8.364573401916774
see,4.047048252029279
seed,5.450563486600621
seedling,10.091794350007257
seeing,6.662353756031707
seek,8.102209137449282
seeking,8.297434099079144
seem,3.951876123779012
seemed,5.441411821197618
seeming,9.808026176876613
seemingly,8.476125887822521
seen,5.496201127082762
seep,9.052180402101103
segment,9.728888856317889
seitan,9.471553940255399
seizure,8.898819299890864
sel,9.587238339254862
seldom,8.770038510024937
select,7.254911277062079
selected,7.77216779115836
selecting,9.330696507538804
selection,6.486806145546707
selective,9.73981792685008
selenite,9.375480110165777
selenium,9.79633013711342
self,6.800016637155389
sell,5.261732142170839
seller,5.6320112730200576
selling,6.101075697630774
seltzer,8.375746702514899
semi,7.314334697532879
semisweet,10.061022691340504
semolina,9.188082400339962
sen,10.53710536666262
sencha,8.721248345855507
send,5.953383063100012
sender,9.773340618888723
sending,7.180803304908356
senior,7.334953984735615
senna,9.041191280525508
sensation,7.689646767470356
sensational,9.541147232054595
sense,6.258070780966719
senseo,6.616823873685161
sensible,9.01423547053698
sensitive,5.864960604739077
sensitivitie,8.473025110144272
sensitivity,8.191554237785132
sensory,10.00218219131757
sent,5.479772689070064
sentence,9.471553940255399
separate,6.728277201979804
separated,8.274326524068995
separately,7.743399720981917
separating,9.406490346908338
separation,8.725224494235146
seperate,9.132683620950173
seperately,9.946612340162758
sept,9.120778718443855
september,8.136995253534698
serendipitea,10.22532574263178
serie,8.234520273668576
seriou,6.605758088408073
seriously,6.147485681081142
serum,10.207626165532378
serve,5.575626157335111
served,6.12415926458622
server,9.352837633416017
service,5.295100287085417
serving,4.757793166795089
sesame,6.771377795584096
session,8.058314943892057
set,5.578876523724253
setting,6.281319691350583
settle,7.340924151722119
settled,7.595237082999281
settling,8.605230535723692
setup,9.194431628018622
seven,7.347934696208336
several,4.388063960040773
severe,7.147355370840817
severely,8.20330525432065
sex,9.960217992218539
shabby,9.76204106363479
shade,8.361799475034047
shadow,9.933189319830618
shaft,10.076290163471292
shake,5.787729256803087
shaken,9.114878996316667
shaker,7.674207864318705
shaking,7.795478870026807
shaky,9.750867763036664
shall,8.42467732598648
shallot,9.73981792685008
shallow,9.532178562071834
shame,6.81111812423361
shampoo,6.915043451439727
shampooing,9.645507247378838
shape,5.856330071949538
shaped,7.066806718304477
shard,9.080193438328777
share,5.95913092348302
shared,6.702121454197056
sharing,7.552409379251516
shark,9.881229580899907
sharp,6.9583402571930515
sharper,9.85622827869449
sharpnes,9.960217992218539
shattered,9.422363696064627
shave,9.596717083209406
shaved,8.947372525307852
shaving,8.908343181402117
shea,8.701601348471709
shed,8.212806513444791
shedding,8.289672093743656
sheen,8.808259722845136
sheep,9.893968606677337
sheepdog,9.843958186102675
sheer,9.030321608288604
sheet,7.6728160756458825
shelf,5.936335089997139
shell,6.841540989446801
shelled,9.15081100554273
shellfish,9.960217992218539
shelter,7.44163812732395
sheltie,8.56370207702711
shelve,6.843966703189289
shepard,8.942409735965725
shepherd,7.187629269978757
sherry,9.532178562071834
shiba,9.665709954696357
shield,10.076290163471292
shift,8.457663824982784
shih,7.730056305808233
shiitake,9.946612340162758
shim,9.003653361206442
shin,9.523289614654589
shine,7.7845327091293095
shiney,9.76204106363479
shinier,8.40135265342007
shinny,9.933189319830618
shiny,6.723959872014223
ship,5.927797411597024
shipment,5.629124226626449
shipped,5.397726546267347
shipper,8.106491799241283
shipping,4.27277838331699
shirataki,9.181773231146698
shirt,8.993182061339148
shitzu,9.919944093080598
shock,7.983476884825567
shocked,6.943475118602191
shocking,9.41439552641545
shoe,8.196238087097559
shook,8.770038510024937
shoot,8.52382968577973
shooting,9.893968606677337
shop,5.520310221673972
shoppe,9.09738583886915
shopped,8.46378005200022
shopper,8.601703195205722
shopping,6.511318230677831
shore,9.819860634523616
short,5.720370602805309
shortage,9.181773231146698
shortbread,7.676997266406283
shortcake,9.85622827869449
shortcut,9.906872011513245
shortening,8.795356318009228
shorter,7.9572581545204475
shorthair,9.523289614654589
shortly,7.838859165657032
shot,5.999274367986374
shoulder,8.032077313675199
shove,9.0916221341524
shoved,9.919944093080598
shoving,9.946612340162758
show,5.86907489625704
showed,7.024468423266257
shower,7.34592666340509
showing,7.734484357323965
shown,7.0281114145447585
shred,8.276867821497667
shredded,7.199687986298884
shrimp,7.079788954854424
shrink,8.222398913136232
shriveled,9.784769314712346
shrunk,9.707382651096925
shudder,9.375480110165777
shut,8.087362629332288
shy,8.064468809466435
siamese,8.58079651038641
siberian,8.62305631967629
sibling,9.345402654928499
sick,5.9061723497764085
sickened,9.843958186102675
sickening,9.144731959466348
sickeningly,8.84800005149465
sickly,8.334475370759494
sicknes,8.40135265342007
side,4.850295381581653
sided,9.974011314350873
sidewalk,9.960217992218539
sideway,9.906872011513245
sift,9.144731959466348
sifter,10.280385519814807
sifting,9.488503498569173
sigh,8.381380520233154
sight,7.9572581545204475
sign,6.8409354792860055
signature,8.066528542429445
signed,7.366190781324146
significant,7.163939498856352
significantly,7.092163436037609
signing,9.12671345396367
silica,10.00218219131757
silicon,9.635556916525669
silicone,9.226796912520653
silk,7.968410686470922
silken,10.139803569193617
silky,7.473030839731813
silly,7.968410686470922
silver,7.922740649637734
similac,8.062413310284338
similar,5.131246936750589
similarity,9.686329241899093
similarly,8.682332929605831
similiar,9.316203500236238
simmer,7.905041072538333
simmered,9.463185690584883
simmering,9.188082400339962
simple,5.621585149453283
simpler,8.749419222822201
simplest,10.00218219131757
simplicity,9.169273068382466
simply,5.194537742468047
simultaneously,9.79633013711342
sin,9.550197067574512
since,3.620100316095499
sincerely,8.584250745254497
sinful,9.220239511974494
sinfully,9.454886887770188
sing,9.008930418307287
singapore,9.446656388633672
singer,9.784769314712346
singing,9.226796912520653
single,5.135747246195405
sink,7.62131417992948
sinu,8.725224494235146
sinuse,8.803940061700619
sip,6.222222269252677
sipped,8.834577031162508
sipping,7.960961862457932
sir,9.831836825570331
sirloin,8.713343166348391
sister,6.4314429795078585
sit,5.8183887490411355
site,5.893652994103513
sitter,9.831836825570331
sitting,5.853169084896671
situation,7.237661643727299
six,5.711331437309558
sixteen,9.430395867761892
sixth,9.73981792685008
sixty,9.497087242260564
size,4.137780208971233
sized,5.920778140371204
skeptic,9.273943690946355
skeptical,6.534216633190574
skill,8.889385267657504
skillet,7.940759155140412
skim,7.696744029341118
skimp,9.080193438328777
skimpy,9.541147232054595
skin,5.645107131333279
skinles,8.937471454325141
skinner,10.489477317673366
skinny,7.985376220629219
skip,7.336940082707245
skipped,9.046670746290134
skipping,9.294850375765668
skippy,8.725224494235146
skittle,9.635556916525669
skunk,9.946612340162758
sky,8.686157026044235
skyline,10.031169728190822
slab,9.144731959466348
slam,9.523289614654589
slap,8.972562774136412
slather,9.707382651096925
slaughterhouse,8.81695542981269
slave,9.974011314350873
slaw,10.045984813975963
sleek,9.114878996316667
sleep,6.223200902506447
sleeping,7.676997266406283
sleepy,8.359033221541157
sleepytime,9.280864133790928
sleeve,8.982819274303601
slender,9.85622827869449
slept,8.608770362428816
slice,6.3533809607710445
sliced,6.9215836971203375
slicing,9.406490346908338
slick,9.454886887770188
slid,9.906872011513245
slide,8.128184623852544
sliding,9.577848598905023
slight,6.002933546141413
slightest,8.36735504487865
slightly,5.072550383755398
slim,7.114194224776681
slime,9.615948445137294
slimy,8.016266707648558
slip,8.163902706454621
slipped,9.463185690584883
slippery,9.003653361206442
slit,9.260244846588193
sliver,8.866182370577839
slop,9.843958186102675
sloppy,9.132683620950173
slot,9.169273068382466
slow,6.7827351010810775
slowed,9.808026176876613
slower,8.705499988887366
slowing,9.728888856317889
slowly,6.676118949164448
sludge,8.880039405239266
slug,10.076290163471292
sluggish,9.200821426117392
slump,9.696800541766388
slurp,9.577848598905023
slushy,9.946612340162758
smack,9.103182956553477
smacking,9.893968606677337
small,3.961995509564996
smaller,5.116570367390335
smallest,7.556115374845834
smallish,9.330696507538804
smart,6.975505113914157
smartbone,9.773340618888723
smarter,9.463185690584883
smartie,9.819860634523616
smash,9.438493077994512
smashed,7.972156009201084
smear,9.132683620950173
smell,4.171137937050442
smelled,6.187929532280575
smelling,6.944146034427424
smelly,7.688233339673209
smidge,9.893968606677337
smile,7.510158073760706
smiley,8.84800005149465
smiling,9.454886887770188
smith,9.008930418307287
smoke,7.201422592111093
smoked,6.948855091228997
smokehouse,7.832312497430718
smoker,9.163081098134544
smokey,7.374412821476163
smokines,8.977677874803181
smoking,8.315783237747342
smoky,7.2761985223418835
smooth,4.6769447297044895
smoothe,9.843958186102675
smoothed,9.893968606677337
smoother,7.2761985223418835
smoothest,8.540250415992059
smoothie,6.199017876524976
smoothly,8.479236310236914
smoothnes,8.215196000842173
smore,9.625704620082658
smothered,9.960217992218539
smucker,9.260244846588193
snack,3.829885290967101
snacker,9.2137248309533
snackimal,9.446656388633672
snacking,6.680234181309555
snackmaster,9.686329241899093
snackwell,9.144731959466348
snail,9.479992808901264
snake,9.471553940255399
snap,6.819377758211027
snapea,9.808026176876613
snapped,9.240042139270674
snapper,8.782617292231798
snapple,9.233397596552004
snappy,9.200821426117392
snarf,9.819860634523616
snatched,9.881229580899907
sneak,7.933512746619645
sneaking,9.226796912520653
sneaky,9.233397596552004
sneeze,9.85622827869449
snicker,8.359033221541157
snickerdoodle,9.514478984972433
sniff,7.613419402082472
sniffed,8.224811459541614
sniffing,8.875399025682764
snip,9.750867763036664
snob,7.204030155518173
snout,9.85622827869449
snow,8.068592526650297
snub,9.919944093080598
snyder,8.721248345855507
soak,7.118179881706885
soaked,7.654896919405617
soaking,8.018229416816407
soap,7.67003829608198
soapy,9.068893883074844
soba,9.675966454863547
sobe,10.076290163471292
soccer,8.725224494235146
social,8.648558612487228
socially,9.301917542988761
society,8.81695542981269
sock,8.321088289977034
sockeye,10.561797979252992
soda,5.551829574144441
sodastream,8.016266707648558
sodium,5.419111554245866
sofa,9.960217992218539
soft,4.888560626424953
soften,7.6042869185191995
softened,8.774213881435418
softener,9.85622827869449
softer,6.683848954158598
softest,9.596717083209406
softnes,8.96747370462894
soggy,7.184210463229971
soil,7.905041072538333
sojo,9.169273068382466
sold,5.420865684208879
soldier,9.163081098134544
sole,8.37014444696623
solely,8.466852251037192
solid,5.916686186171954
solidified,9.471553940255399
solo,9.309035010757624
solofill,9.541147232054595
solomon,9.919944093080598
soluble,8.852514731849176
solution,6.775905250969059
solve,8.145884200951944
solved,7.77216779115836
solvent,9.819860634523616
solving,9.933189319830618
somebody,8.152603151200688
someday,9.080193438328777
somehow,6.844574052129913
someone,5.224861041739901
someplace,9.707382651096925
something,3.803006853410814
sometime,4.899445322693264
somewhat,5.729691443711995
somewhere,6.661847555059116
son,4.996511581850717
song,9.188082400339962
sonic,9.960217992218539
sonoma,9.156927232560166
soo,8.229654084017403
soon,5.281135547943677
sooner,7.517275541529569
sooo,7.350954326082056
soooo,7.225139118728409
sooooo,7.830682505219786
soooooo,8.63754932697886
sooooooo,9.514478984972433
sooth,9.240042139270674
soothe,8.334475370759494
soothing,7.045042256956565
sophie,9.675966454863547
sophisticated,8.40135265342007
sorbate,9.273943690946355
sorbet,9.808026176876613
sorbitol,9.138689645010386
sore,7.4821842217183
sorely,8.908343181402117
sorenes,9.606286534225557
sorghum,9.422363696064627
sorrento,9.893968606677337
sorry,5.995888507218204
sort,5.591290476247516
sorta,8.977677874803181
souchong,9.207252316447683
sought,9.390865029005257
soul,8.042087407270301
sound,6.014786707438433
sounded,7.210141043150974
sounding,9.280864133790928
soup,5.144587082764545
souper,10.091794350007257
soupy,8.62305631967629
sour,5.797276375038471
source,5.614812712233193
sourced,8.633906335700358
sourcing,9.532178562071834
sourdough,8.87078007982647
sournes,8.932557439522713
south,6.924211819526607
southeast,9.73981792685008
southern,7.534082659845951
southwest,9.352837633416017
southwestern,9.893968606677337
soy,5.3606800760820885
soya,10.207626165532378
soybean,7.629271781602794
soymilk,8.448559057989865
soynut,10.173139989461209
spa,9.559329551137786
space,6.7391527849760635
spagetti,10.016570928769669
spaghetti,7.023014934638274
spain,8.66718112458523
spam,8.749419222822201
span,9.309035010757624
spaniel,7.827430469833409
spanish,8.251740871420246
spare,8.514105135887737
sparingly,7.880776450538702
spark,9.655557583232339
sparkle,9.120778718443855
sparkling,7.384786358483491
sparkly,9.946612340162758
sparse,9.707382651096925
spasm,9.587238339254862
spat,9.960217992218539
spatula,9.463185690584883
speak,7.075953123530552
speaking,7.919175583473238
spearmint,7.644027247168713
spec,9.438493077994512
special,5.213144025816115
specialist,9.390865029005257
speciality,9.577848598905023
specialize,9.919944093080598
specialized,9.686329241899093
specially,8.3956055111645
specialty,7.138349988656017
specie,8.560317979042868
specific,6.985947255437061
specifically,7.0332340016703965
specified,8.765880499876275
specify,8.786845628341318
speck,9.0916221341524
spectacular,8.036069334944738
spectrum,8.249262555405778
speed,7.731530145426533
speedy,8.442534943386486
spell,9.12671345396367
spelling,9.615948445137294
spelt,8.491775659489647
spend,6.211520042893691
spending,6.8982363331233465
spendy,9.024930759653728
spent,6.448468117119811
spice,4.891658469019383
spiced,7.3075550105475005
spicey,8.384209376433631
spicier,8.222398913136232
spicines,7.985376220629219
spicing,9.514478984972433
spicy,5.070074879654703
spider,9.550197067574512
spike,7.845448975336088
spiked,9.831836825570331
spill,7.867170798482923
spilled,7.730056305808233
spilling,7.9572581545204475
spin,8.56370207702711
spinach,7.107059830662807
spinning,9.56854620624271
spiral,9.422363696064627
spirit,8.42763153788391
spirulina,9.675966454863547
spit,6.920927744325417
spite,8.619465651545564
spitting,8.75761599002638
splash,7.3672148469538365
splenda,6.290353804218089
splendid,9.226796912520653
splinter,9.041191280525508
split,6.809943725977668
splitting,9.41439552641545
splurge,8.20330525432065
spoil,7.983476884825567
spoilage,9.422363696064627
spoiled,6.8586458658523375
spoiling,9.226796912520653
spoke,8.460717262469675
spoken,9.645507247378838
sponge,8.993182061339148
spongy,9.12671345396367
spoon,6.100786888964507
spoonful,7.0890554304277416
sporadically,9.819860634523616
sport,7.278071182065176
sporting,9.718077940213673
spot,6.248317887114221
spotted,8.908343181402117
spouse,8.765880499876275
spout,8.313141228284502
spray,7.231380779651885
sprayed,8.42763153788391
sprayer,9.919944093080598
spraying,9.338022547630876
spread,6.2254881114760945
spreadable,8.987987244462044
spreading,8.553583946861526
spring,6.872918525139056
springer,9.625704620082658
sprinkle,6.417869916842064
sprinkled,7.218053172338923
sprinkling,8.121627223306383
sprite,8.799638979801228
spritzer,10.207626165532378
sprout,7.391062529712727
sprouted,8.095819339350511
sprouter,10.061022691340504
sprouting,8.91313935366561
spry,8.884701418345077
square,6.437085880414496
squash,8.054233305572408
squashed,9.85622827869449
squeaky,9.728888856317889
squeeze,6.603846041936447
squeezed,8.070660779714355
squeezing,8.591195217607307
squid,9.707382651096925
squirrel,8.364573401916774
squirt,7.552409379251516
squish,9.919944093080598
squished,9.226796912520653
squishy,9.375480110165777
sri,9.280864133790928
sriracha,8.510884521187695
stable,7.825808409461541
stack,7.891103564694552
stacked,9.330696507538804
stacy,9.625704620082658
staff,8.567097666028246
stage,7.222476001308925
stain,7.368239962369082
stained,8.791091919222769
staining,8.982819274303601
stainles,8.40135265342007
stair,8.884701418345077
stake,9.718077940213673
stale,5.664891450485079
stalenes,9.577848598905023
stalk,9.207252316447683
stamina,9.728888856317889
stamp,9.301917542988761
stamped,8.875399025682764
stand,5.747583166330193
standard,5.7346849625272105
standby,8.962410402672393
standing,7.845448975336088
standout,9.919944093080598
standpoint,8.91795864010156
stanley,10.639759520722704
staple,6.364220162389239
star,4.279577962420781
starbuck,5.223539005612008
starburst,9.596717083209406
starch,7.219819957250809
starche,9.406490346908338
starchy,8.952360066818892
stare,9.103182956553477
stared,9.933189319830618
staring,9.138689645010386
starkist,10.016570928769669
start,4.923087501340507
started,4.715359204195268
starter,7.474170440994746
starting,6.544964609472501
starvation,10.045984813975963
starve,9.085891459443415
starved,9.773340618888723
starving,8.02810116529556
stash,5.74131482106588
stashed,9.625704620082658
stat,9.085891459443415
state,5.67013392644993
stated,6.397849621085185
statement,7.991095969302006
statin,9.85622827869449
stating,8.000702191107447
station,7.262264251367338
stationed,9.15081100554273
statu,8.71728794463941
stave,9.454886887770188
stay,5.295616482735026
stayed,7.442742489667003
staying,7.725647775523467
steadily,9.587238339254862
steady,7.9462286309449475
steak,6.415493678100181
steakhouse,9.946612340162758
steal,7.724182573796139
stealing,9.330696507538804
steam,7.623959684117905
steamed,7.625285065358973
steamer,8.577354166195438
steaming,8.224811459541614
steaz,10.207626165532378
steel,7.284653246260816
steep,6.368362514386661
steeped,7.639981388649169
steeping,7.54137309310863
steer,8.389891209901062
stella,9.041191280525508
stellar,8.709413888208502
stem,7.848760236639744
stench,9.132683620950173
step,6.686957764952562
stephen,9.0745277007931
stepped,9.390865029005257
stepping,9.893968606677337
steroid,8.84800005149465
steve,10.061022691340504
stevia,6.052313043399309
stevita,9.655557583232339
stew,7.014338090612585
stewart,9.645507247378838
stewed,9.843958186102675
stick,4.936517732751749
sticker,8.239410258962767
stickines,9.596717083209406
sticking,6.944146034427424
sticky,6.333505444521153
stiff,8.161632557920083
stiffnes,9.960217992218539
stik,8.196238087097559
still,3.651720398901288
stimulant,9.0916221341524
stimulate,9.169273068382466
stimulating,9.200821426117392
stimulation,9.784769314712346
sting,9.260244846588193
stinger,9.330696507538804
stingy,9.819860634523616
stink,7.380624021568804
stinky,7.430661068692799
stir,6.1429573714563945
stirred,8.143654545624674
stirring,7.6756015927673085
stix,8.488626050586753
stock,5.414012847009503
stocked,7.20055491309787
stocking,7.035437454636831
stockpile,9.707382651096925
stole,9.596717083209406
stolen,10.139803569193617
stomach,5.286621305146599
stomache,9.454886887770188
stone,7.896307392569579
stonewall,8.952360066818892
stong,9.505745305003678
stood,8.491775659489647
stool,6.617791927971796
stop,5.378470677338625
stopped,5.551662810198419
stopper,10.031169728190822
stopping,8.274326524068995
storage,6.7629436719304845
store,3.279741515255076
stored,7.125394341856218
storie,8.520577650393355
storing,7.838859165657032
storm,9.063291627526175
story,7.040597805196141
stout,9.406490346908338
stove,7.075187719742707
stovetop,8.281969873381563
straight,5.859274248008991
straightforward,9.615948445137294
strain,8.222398913136232
strained,9.398647169447312
strainer,8.232084218870694
straining,9.316203500236238
strand,9.323423748209724
strange,6.3201115791329645
strangely,8.533649731960708
stranger,9.046670746290134
strategy,9.750867763036664
straw,7.547489320126066
strawberrie,6.983850085846338
strawberry,5.969459772080279
stray,8.177632899266523
stream,8.117279390370282
street,7.891103564694552
strength,6.3273292214367745
strengthen,8.90356990264946
strenuou,9.707382651096925
stres,7.417645700580729
stressed,8.937471454325141
stressful,8.560317979042868
stretch,7.882490247016436
stretched,9.933189319830618
strict,8.271791668465807
strictly,8.404238658309204
stride,9.750867763036664
strike,8.042087407270301
string,7.616044075505243
stringy,8.721248345855507
strip,6.695818912326254
stripe,9.596717083209406
stripped,9.615948445137294
strive,9.675966454863547
stroganoff,9.728888856317889
stroke,9.24673112742147
strong,4.031175486111984
stronger,5.7062582556971
strongest,8.141429850602563
strongly,6.744635254848807
struck,8.857049887014568
structure,9.375480110165777
struggle,8.106491799241283
struggled,8.415866696304324
struggling,8.782617292231798
stubborn,9.114878996316667
stuck,5.967941553165175
student,7.45609085249043
studie,7.891103564694552
studied,9.316203500236238
studio,10.031169728190822
study,7.837218476199572
studying,8.84350566190681
stuf,11.206154995643505
stuff,3.918594355333782
stuffed,7.567316487600654
stuffer,8.284530694243237
stuffing,8.042087407270301
stuffy,9.946612340162758
stumble,9.843958186102675
stumbled,7.401611150733472
stunned,9.163081098134544
stunning,9.550197067574512
stupid,7.721258595104704
sturdy,7.184210463229971
style,5.8149112406464205
stylish,10.00218219131757
styrofoam,8.102209137449282
sub,7.922740649637734
subdue,9.773340618888723
subdued,9.645507247378838
subject,8.200943978134971
subjected,9.750867763036664
subjective,7.776786737014654
sublime,9.2137248309533
submit,9.406490346908338
submitted,9.707382651096925
subscribe,5.220061992337435
subscribed,7.89979171665219
subscriber,9.226796912520653
subscribing,8.713343166348391
subscription,6.019567593038776
subsequent,8.993182061339148
subsequently,9.2137248309533
subside,9.906872011513245
subsided,9.253465159602813
subsitute,9.596717083209406
substance,7.203160212009633
substantial,7.5499463238191185
substantially,8.725224494235146
substitue,9.808026176876613
substitute,5.579219282939262
substituted,8.3956055111645
substituting,8.753509208073726
substitution,8.721248345855507
subtle,5.937560730547675
subtlety,9.615948445137294
subtly,8.987987244462044
subtract,10.076290163471292
subway,9.707382651096925
succeed,9.906872011513245
succeeded,9.843958186102675
succes,6.918962463640463
successful,8.02810116529556
successfully,8.350780079784437
succulent,9.587238339254862
suck,7.146533340379402
sucked,8.62305631967629
sucker,7.829055165560411
sucking,8.587716953230984
sucralose,7.220704521660543
sucrose,8.977677874803181
sudden,8.091582044874997
suddenly,7.526844992545721
sue,9.390865029005257
suffer,7.1424332936353885
suffered,7.972156009201084
sufferer,9.541147232054595
suffering,7.91562318186887
suffice,8.678523401189164
sufficient,7.987279170775305
sufficiently,9.030321608288604
sugar,3.669004065411016
sugared,8.460717262469675
sugarfree,8.709413888208502
sugarles,8.778406759695454
sugary,6.481298823852945
suger,9.471553940255399
suggest,5.848670651759809
suggested,6.341555250155517
suggesting,9.309035010757624
suggestion,6.9170010377092455
suit,7.528047638511481
suitable,7.597814404013582
suitcase,8.830142434094643
suited,8.348044099965563
sulfate,8.553583946861526
sulfite,9.323423748209724
sulfur,9.422363696064627
sum,8.287098089748483
sumac,10.754169871900448
sumatra,7.479888009457949
sumatran,8.430594503014568
summary,7.725647775523467
summer,5.859274248008991
summertime,9.120778718443855
sun,6.974121030648219
sunbutter,9.163081098134544
sundae,9.843958186102675
sunday,7.937129387089834
sunflower,6.827706182317509
sunkist,9.73981792685008
sunlight,9.323423748209724
sunny,9.10901387686427
sunrise,9.15081100554273
sunset,9.881229580899907
sunshine,9.01423547053698
super,4.997373361958631
superb,7.102331689466862
superfood,8.527092331414547
superfruit,9.946612340162758
superior,6.406044788902248
supermarket,5.54866580495815
supersaver,9.596717083209406
supervise,9.541147232054595
supervision,9.505745305003678
supper,8.553583946861526
supple,9.559329551137786
supplement,5.988892753852177
supplemental,9.906872011513245
supplemented,9.375480110165777
supplementing,8.957372608642437
supplie,8.152603151200688
supplied,8.861605703550428
supplier,7.082097536102894
suppliment,9.773340618888723
supply,6.013992110654472
supplying,9.808026176876613
support,6.853728830745915
supporting,8.550233859976242
suppose,6.4880813848268595
supposed,5.704313864650912
supposedly,7.516085773393981
suppres,9.946612340162758
suppressant,9.933189319830618
supreme,8.321088289977034
supremo,9.906872011513245
suprise,9.463185690584883
suprised,8.488626050586753
suprisingly,9.85622827869449
sure,3.973387453231478
surely,7.6562639736171505
surf,9.819860634523616
surface,7.622636057187396
surfing,9.686329241899093
surgery,7.619994047724558
surpasse,9.497087242260564
surpassed,9.728888856317889
surprise,5.953881567596876
surprised,5.137178412840302
surprising,7.648089541177592
surprisingly,6.6432960077271375
surround,9.606286534225557
surrounded,8.830142434094643
surrounding,8.689995802351401
survival,9.523289614654589
survive,8.20330525432065
survived,8.937471454325141
sushi,7.526844992545721
suspect,6.95155597065613
suspected,8.808259722845136
suspended,9.906872011513245
suspicion,9.773340618888723
suspiciou,8.737248687201948
sustain,8.982819274303601
sustainable,8.466852251037192
sustainably,9.635556916525669
sustained,9.188082400339962
swallow,6.903377732623765
swallowed,8.34531558531236
swallowing,8.310506180646499
swanson,9.352837633416017
swap,9.615948445137294
swear,7.336940082707245
sweat,8.02611900409157
sweating,9.316203500236238
sweaty,9.625704620082658
sweden,10.061022691340504
swedish,8.898819299890864
sweet,3.6062292033618504
sweeten,6.813471066495636
sweetened,6.085882629122164
sweetener,5.312145784686237
sweetening,7.919175583473238
sweeter,6.4358740038775695
sweetest,9.226796912520653
sweetie,9.881229580899907
sweetleaf,9.019568816512342
sweetner,6.986647290467399
sweetnes,5.484906889379672
sweetz,10.358857135256303
swell,9.138689645010386
swelling,9.587238339254862
swheat,10.280385519814807
swift,9.881229580899907
swig,9.532178562071834
swill,9.323423748209724
swim,9.577848598905023
swimming,8.942409735965725
swing,9.057720582476719
swirl,8.799638979801228
swis,7.412272232519586
switch,5.994849006085099
switched,5.887801602335049
switching,6.8666879753884205
switzerland,9.422363696064627
swollen,9.675966454863547
swore,9.893968606677337
sylvia,10.00218219131757
symbol,9.56854620624271
symptom,7.206644536092244
syndrome,8.641205638181969
synthesi,9.169273068382466
synthetic,8.03807133761541
syringe,10.139803569193617
syrup,5.013013765741856
syrupy,8.130380014415978
system,5.845310057132949
tab,7.937129387089834
tabasco,7.689646767470356
tabby,9.200821426117392
table,6.276833057422242
tablespoon,6.155993784668114
tablet,7.562322719420167
tac,9.596717083209406
tacky,9.808026176876613
taco,7.03764577353206
tact,9.194431628018622
tactic,9.550197067574512
tad,7.04133717676402
taffy,8.112950379280694
tag,7.586268413016521
tahini,8.812598124443735
tahitian,9.919944093080598
tail,7.870554896467164
tainted,8.84350566190681
taiwan,9.316203500236238
take,3.9129429712971846
taken,6.256382446950951
taking,5.527771732366161
tale,9.323423748209724
talk,7.186773471894861
talked,7.664505778512254
talking,6.875421655357175
tall,7.545038338506926
taller,9.675966454863547
tam,9.773340618888723
tamale,9.505745305003678
tamari,9.41439552641545
tamarind,9.454886887770188
tame,9.301917542988761
tan,8.96747370462894
tang,7.712537609599259
tangerine,8.134785307883895
tangines,9.76204106363479
tangle,9.645507247378838
tangy,6.635872068655855
tank,9.008930418307287
tannic,9.707382651096925
tannin,8.674728330220614
tantalizing,9.635556916525669
tao,10.00218219131757
tap,7.412272232519586
tapatio,9.843958186102675
tape,8.182251845122819
taped,8.982819274303601
tapioca,7.870554896467164
tar,9.773340618888723
target,6.652278104042965
targeted,10.00218219131757
